latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
4.388,-75.009,314.1,1,1,10/19/2018,1825,A,65,6.0NRT,292.4,7.3,D
4.314,-76.334,307.8,1.2,1.1,10/19/2018,1825,A,0,6.0NRT,292.5,5.3,D
5.438,-69.096,314.9,1.8,1.3,10/19/2018,1825,A,48,6.0NRT,289.9,8.3,D
5.408,-70.5,320.1,1.4,1.2,10/19/2018,1825,A,70,6.0NRT,295.9,13,D
6.347,-68.553,319.4,2,1.4,10/19/2018,1825,A,36,6.0NRT,290,28.2,D
5.447,-75.586,322.3,1.1,1,10/19/2018,1825,A,60,6.0NRT,295.7,16.2,D
-9.881,-36.23,308.5,2.4,1.5,10/20/2018,30,T,75,6.0NRT,290.8,28.5,N
-9.442,-35.849,302,2.2,1.4,10/20/2018,30,T,46,6.0NRT,291.7,12.2,N
-30.166,-55.003,312.6,1.7,1.3,10/20/2018,205,T,85,6.0NRT,285,28.7,N
-30.167,-55.02,302.4,1.7,1.3,10/20/2018,205,T,49,6.0NRT,284.9,14.4,N
-23.625,-49.041,308.1,1.1,1,10/20/2018,205,T,73,6.0NRT,282,11.9,N
-20.087,-54.659,302.4,1.2,1.1,10/20/2018,205,T,49,6.0NRT,287.1,5.7,N
-20.088,-54.671,301,1.2,1.1,10/20/2018,205,T,37,6.0NRT,287.1,4.7,N
-12.36,-49.799,306.4,1.4,1.2,10/20/2018,210,T,68,6.0NRT,284.9,11.2,N
-12.344,-49.808,302.1,1.4,1.2,10/20/2018,210,T,47,6.0NRT,285,7.5,N
-11.056,-56.306,340.1,1.2,1.1,10/20/2018,210,T,100,6.0NRT,274.9,54.8,N
-11.058,-56.316,341.4,1.2,1.1,10/20/2018,210,T,100,6.0NRT,275.8,57.8,N
-11.045,-56.296,315.7,1.2,1.1,10/20/2018,210,T,89,6.0NRT,270.8,16.9,N
-11.047,-56.307,340.2,1.2,1.1,10/20/2018,210,T,100,6.0NRT,273.2,54.5,N
-11.048,-56.318,335.6,1.2,1.1,10/20/2018,210,T,100,6.0NRT,272.8,46,N
-5.506,-47.614,309.2,2.6,1.6,10/20/2018,210,T,77,6.0NRT,289.2,35.3,N
-5.502,-47.62,303.9,2.6,1.6,10/20/2018,210,T,50,6.0NRT,289.3,19.6,N
-4.692,-45.496,301.5,4,1.9,10/20/2018,210,T,42,6.0NRT,290.9,22.7,N
-4.688,-45.504,303,4,1.9,10/20/2018,210,T,53,6.0NRT,290.8,29.6,N
-4.885,-47.734,300.6,2.7,1.6,10/20/2018,210,T,31,6.0NRT,288.6,13.7,N
-4.414,-46.294,317,3.5,1.8,10/20/2018,210,T,94,6.0NRT,291.1,85.2,N
-4.398,-46.297,309,3.5,1.8,10/20/2018,210,T,76,6.0NRT,290.9,47.8,N
-4.179,-48.582,300.9,2.3,1.5,10/20/2018,210,T,35,6.0NRT,289.8,10.5,N
-4.18,-48.566,304.9,2.3,1.5,10/20/2018,210,T,62,6.0NRT,290.3,17.5,N
-4.023,-50.238,303.1,1.8,1.3,10/20/2018,210,T,53,6.0NRT,290.8,9.5,N
-4.011,-50.239,301.3,1.8,1.3,10/20/2018,210,T,40,6.0NRT,290.7,6.8,N
-4.012,-50.474,302,1.7,1.3,10/20/2018,210,T,46,6.0NRT,290.4,7.1,N
-3.826,-50.068,304.6,1.8,1.3,10/20/2018,210,T,61,6.0NRT,290.8,11.1,N
-3.649,-50.271,307.2,1.8,1.3,10/20/2018,210,T,60,6.0NRT,289.5,16.9,N
-3.637,-50.273,341.5,1.8,1.3,10/20/2018,210,T,100,6.0NRT,290.2,104.2,N
-3.64,-50.288,311.6,1.8,1.3,10/20/2018,210,T,76,6.0NRT,287.4,23.4,N
-3.7,-51.08,302.1,1.5,1.2,10/20/2018,210,T,47,6.0NRT,287.3,7.3,N
-3.496,-50.104,302.2,1.8,1.3,10/20/2018,210,T,23,6.0NRT,290.7,9.7,N
-3.482,-50.172,314.6,1.8,1.3,10/20/2018,210,T,90,6.0NRT,291.1,26.3,N
-3.488,-50.177,308.5,1.8,1.3,10/20/2018,210,T,75,6.0NRT,291.1,16.8,N
-3.435,-50.528,319.8,1.7,1.3,10/20/2018,210,T,99,6.0NRT,290.1,36.1,N
-3.889,-53.663,304.3,1.1,1,10/20/2018,210,T,60,6.0NRT,289.3,5.1,N
-3.382,-50.249,304,1.8,1.3,10/20/2018,210,T,58,6.0NRT,290.7,10.6,N
-3.282,-50.064,310.1,1.9,1.3,10/20/2018,210,T,79,6.0NRT,291.2,19.4,N
-3.286,-50.053,306.2,1.9,1.3,10/20/2018,210,T,67,6.0NRT,291.3,13.5,N
-3.288,-50.069,304.8,1.9,1.3,10/20/2018,210,T,62,6.0NRT,291.2,11.5,N
-3.259,-49.954,302.6,1.9,1.3,10/20/2018,210,T,50,6.0NRT,290.8,8.9,N
-3.227,-50.146,304.7,1.8,1.3,10/20/2018,210,T,61,6.0NRT,290,11.2,N
-3.229,-50.162,304.2,1.8,1.3,10/20/2018,210,T,59,6.0NRT,288.9,10.8,N
-3.316,-50.809,305.5,1.6,1.3,10/20/2018,210,T,64,6.0NRT,287.5,11.6,N
-3.221,-50.153,311.7,1.8,1.3,10/20/2018,210,T,83,6.0NRT,289.1,21.8,N
-3.315,-50.801,302.2,1.6,1.3,10/20/2018,210,T,46,6.0NRT,287.6,7.1,N
-3.718,-53.75,303.3,1.1,1,10/20/2018,210,T,54,6.0NRT,291,4,N
-3.766,-54.082,305.5,1,1,10/20/2018,210,T,65,6.0NRT,291.1,5.5,N
-2.916,-48.621,308.5,2.4,1.5,10/20/2018,210,T,75,6.0NRT,290,26.9,N
-2.802,-48.718,303.3,2.4,1.5,10/20/2018,210,T,54,6.0NRT,290.4,15.4,N
-3.335,-52.436,305.4,1.3,1.1,10/20/2018,210,T,40,6.0NRT,289.5,7.8,N
-3.325,-52.438,303.8,1.3,1.1,10/20/2018,210,T,47,6.0NRT,287.7,6.6,N
-3.48,-53.949,307.1,1.1,1,10/20/2018,210,T,70,6.0NRT,291.8,6.5,N
-3.481,-53.958,311.1,1.1,1,10/20/2018,210,T,82,6.0NRT,292.2,9.7,N
-3.314,-53.063,310,1.2,1.1,10/20/2018,210,T,79,6.0NRT,291.5,10.4,N
-2.563,-48.104,312.5,2.7,1.6,10/20/2018,210,T,85,6.0NRT,292.2,43.8,N
-2.566,-48.129,326.6,2.7,1.6,10/20/2018,210,T,100,6.0NRT,292.5,100.7,N
-3.42,-53.86,304.8,1.1,1,10/20/2018,210,T,62,6.0NRT,292.3,5.2,N
-2.559,-48.112,319.7,2.7,1.6,10/20/2018,210,T,99,6.0NRT,292.3,70.7,N
-2.563,-48.136,315,2.7,1.6,10/20/2018,210,T,90,6.0NRT,292,52.1,N
-3.331,-53.948,303.1,1.1,1,10/20/2018,210,T,53,6.0NRT,291.6,4.1,N
-2.898,-51.475,304,1.5,1.2,10/20/2018,210,T,58,6.0NRT,289.7,7.8,N
-3.152,-55.839,302,1,1,10/20/2018,210,T,46,6.0NRT,283.1,4,N
-2.082,-52.036,301,1.4,1.2,10/20/2018,210,T,36,6.0NRT,289.2,4.9,N
-2.084,-52.049,310.7,1.4,1.2,10/20/2018,210,T,81,6.0NRT,289.5,14.7,N
-1.814,-53.807,304.1,1.1,1.1,10/20/2018,210,T,59,6.0NRT,293.8,5.1,N
-1.854,-55.258,308.2,1,1,10/20/2018,210,T,74,6.0NRT,287.2,6.9,N
-1.63,-54.007,312,1.1,1,10/20/2018,210,T,84,6.0NRT,291.4,11.5,N
-1.631,-54.017,321.9,1.1,1,10/20/2018,210,T,100,6.0NRT,292,21.5,N
1.855,-50.504,305.8,2.1,1.4,10/20/2018,215,T,66,6.0NRT,283.7,19.9,N
1.852,-50.522,307.5,2.1,1.4,10/20/2018,215,T,72,6.0NRT,283.9,23.8,N
1.855,-50.51,311.4,2.1,1.4,10/20/2018,215,T,48,6.0NRT,283.9,27.7,N
1.832,-55.865,313,1,1,10/20/2018,215,T,86,6.0NRT,286.8,11.4,N
1.831,-55.874,307,1,1,10/20/2018,215,T,70,6.0NRT,286.7,7,N
4.52,-55.391,302.8,1.1,1,10/20/2018,215,T,52,6.0NRT,281.8,5.6,N
-34.108,-70.461,305.1,1.1,1.1,10/20/2018,340,T,63,6.0NRT,280.9,12.1,N
-33.77,-70.926,306.6,1.1,1,10/20/2018,340,T,69,6.0NRT,281.4,12.5,N
-52.878,-68.86,320.6,1.1,1,10/20/2018,335,T,100,6.0NRT,271.9,26.2,N
-9.874,-36.216,303.1,1.7,1.3,10/20/2018,330,A,53,6.0NRT,289.5,11.5,N
-25.442,-42.746,307.1,2.5,1.5,10/20/2018,335,A,50,6.0NRT,286.2,35.2,N
-2.01,-78.336,324,1.1,1.1,10/20/2018,350,T,100,6.0NRT,274.6,31,N
-2,-78.338,313.7,1.1,1.1,10/20/2018,350,T,88,6.0NRT,271.5,20.1,N
1.872,-55.813,308.5,1.2,1.1,10/20/2018,510,A,75,6.0NRT,285.5,10.7,N
-0.802,-47.195,304,2.4,1.5,10/20/2018,510,A,58,6.0NRT,291.4,16.8,N
-0.805,-47.174,302.3,2.4,1.5,10/20/2018,510,A,48,6.0NRT,291.4,13.2,N
-1.951,-50.731,302.5,1.3,1.1,10/20/2018,510,A,50,6.0NRT,291.9,5.2,N
-2.563,-48.12,314,2.1,1.4,10/20/2018,510,A,88,6.0NRT,285.9,38.1,N
-2.566,-48.101,305,2.1,1.4,10/20/2018,510,A,63,6.0NRT,287.2,19.2,N
-1.813,-53.808,304.8,1,1,10/20/2018,510,A,61,6.0NRT,292.1,5,N
-2.079,-52.041,307.3,1.1,1.1,10/20/2018,510,A,71,6.0NRT,288.1,8.1,N
-2.088,-52.042,303.2,1.1,1.1,10/20/2018,510,A,54,6.0NRT,288.3,4.9,N
-2.915,-48.609,301.8,2,1.4,10/20/2018,510,A,44,6.0NRT,289.4,10.2,N
-3.255,-48.938,305.3,1.9,1.3,10/20/2018,510,A,64,6.0NRT,290.3,14.2,N
-3.248,-48.942,303.6,1.9,1.3,10/20/2018,510,A,56,6.0NRT,290.1,12.5,N
-3.25,-48.926,301.8,1.9,1.3,10/20/2018,510,A,44,6.0NRT,290.5,9.9,N
-3.329,-52.437,303.2,1.1,1.1,10/20/2018,510,A,54,6.0NRT,288.2,5.8,N
-3.636,-50.276,332,1.5,1.2,10/20/2018,510,A,100,6.0NRT,289.5,56.4,N
-3.638,-50.262,327.5,1.5,1.2,10/20/2018,510,A,100,6.0NRT,289.4,45.9,N
-3.649,-50.264,300.6,1.5,1.2,10/20/2018,510,A,30,6.0NRT,288.2,5.4,N
-3.921,-49.147,303.5,1.9,1.3,10/20/2018,510,A,56,6.0NRT,289,12.5,N
-3.923,-49.131,300.1,1.9,1.3,10/20/2018,510,A,15,6.0NRT,289.5,7.8,N
-3.696,-51.075,301.7,1.3,1.1,10/20/2018,510,A,44,6.0NRT,289.1,5.9,N
-4.396,-46.284,305.4,3.2,1.7,10/20/2018,510,A,64,6.0NRT,288.7,35.6,N
-4.411,-46.285,329.2,3.2,1.7,10/20/2018,510,A,100,6.0NRT,288.8,151.3,N
-4.408,-46.292,325.1,3.2,1.7,10/20/2018,510,A,100,6.0NRT,288.9,124.1,N
-4.411,-46.264,307.9,3.2,1.7,10/20/2018,510,A,73,6.0NRT,288.5,41.9,N
-3.416,-53.859,300.4,1,1,10/20/2018,510,A,27,6.0NRT,285.4,3.7,N
-3.802,-51.265,304.8,1.3,1.1,10/20/2018,510,A,62,6.0NRT,289.6,7.9,N
-3.478,-53.947,303,1,1,10/20/2018,510,A,52,6.0NRT,283.6,5.1,N
-4.691,-45.494,300.6,3.7,1.8,10/20/2018,510,A,30,6.0NRT,286.9,25.1,N
-3.889,-51.872,302.9,1.2,1.1,10/20/2018,510,A,52,6.0NRT,287.5,5.6,N
-17.662,-60.909,303.6,1.3,1.1,10/20/2018,515,A,45,6.0NRT,286.1,8,N
-17.664,-60.897,316.7,1.3,1.1,10/20/2018,515,A,94,6.0NRT,286,21.6,N
-17.666,-60.885,302,1.3,1.1,10/20/2018,515,A,36,6.0NRT,285.2,6.4,N
-18.033,-61.823,306,1.4,1.2,10/20/2018,515,A,66,6.0NRT,280,12.6,N
-18.035,-61.809,324.5,1.4,1.2,10/20/2018,515,A,100,6.0NRT,280.6,39,N
-21.177,-55.59,305.4,1.2,1.1,10/20/2018,515,A,64,6.0NRT,270,12.3,N
-23.049,-53.019,303.5,1.8,1.3,10/20/2018,515,A,55,6.0NRT,283.8,16.1,N
-30.577,-59.464,304,1,1,10/20/2018,515,A,58,6.0NRT,287.6,7.7,N
-30.579,-59.453,307.6,1,1,10/20/2018,515,A,72,6.0NRT,287.4,10,N
11.623,-70.208,300.5,1.9,1.4,10/20/2018,645,A,16,6.0NRT,281.1,17.5,N
-2.001,-78.331,309.3,1,1,10/20/2018,645,A,77,6.0NRT,267,14.3,N
-8.207,-38.657,339.7,1,1,10/20/2018,1300,T,84,6.0NRT,314.7,22.6,D
-7.333,-44.897,319.8,2.2,1.4,10/20/2018,1300,T,46,6.0NRT,295.5,20.4,D
-7.336,-44.878,325.3,2.2,1.4,10/20/2018,1300,T,71,6.0NRT,295.5,38.1,D
-7.334,-44.883,326.9,2.2,1.4,10/20/2018,1300,T,73,6.0NRT,295.7,42.3,D
-9.054,-35.696,318.4,1.3,1.1,10/20/2018,1300,T,59,6.0NRT,300.2,10.2,D
-8.013,-43.056,321.5,1.6,1.2,10/20/2018,1300,T,27,6.0NRT,298.9,11.6,D
-8.016,-43.048,335,1.6,1.2,10/20/2018,1300,T,81,6.0NRT,300.8,42,D
-9.215,-35.636,320.3,1.3,1.1,10/20/2018,1300,T,56,6.0NRT,302.7,11.4,D
-9.217,-35.624,319.6,1.3,1.1,10/20/2018,1300,T,53,6.0NRT,302.2,10.6,D
-10.076,-42.212,325.1,1.3,1.1,10/20/2018,1300,T,40,6.0NRT,302.9,12.3,D
-10.076,-42.206,328.9,1.3,1.1,10/20/2018,1300,T,63,6.0NRT,303.5,18.7,D
-10.661,-40.788,344.6,1.1,1,10/20/2018,1300,T,88,6.0NRT,312.6,29.1,D
-10.86,-40.08,332.3,1,1,10/20/2018,1300,T,59,6.0NRT,309.1,7.2,D
-10.912,-40.103,346.2,1,1,10/20/2018,1300,T,89,6.0NRT,311.4,32.7,D
-10.89,-41.043,333.7,1.1,1,10/20/2018,1300,T,69,6.0NRT,310.8,9.4,D
-11.4,-42.386,331,1.3,1.1,10/20/2018,1300,T,73,6.0NRT,302.7,21.4,D
-11.995,-38.438,327.9,1,1,10/20/2018,1300,T,69,6.0NRT,303.3,13.2,D
-11.495,-42.429,337.1,1.3,1.1,10/20/2018,1300,T,82,6.0NRT,301.7,36.1,D
-11.595,-42.77,323.2,1.3,1.1,10/20/2018,1300,T,22,6.0NRT,297.4,17.6,D
-11.597,-42.758,325.5,1.3,1.1,10/20/2018,1300,T,57,6.0NRT,296.6,20.8,D
-11.812,-42.436,326,1.2,1.1,10/20/2018,1300,T,54,6.0NRT,302.4,11.9,D
-11.949,-42.155,325.9,1.2,1.1,10/20/2018,1300,T,54,6.0NRT,302.9,15.9,D
-11.95,-42.144,333.6,1.2,1.1,10/20/2018,1300,T,77,6.0NRT,301.3,27.2,D
-12.131,-41.052,333.1,1.1,1,10/20/2018,1300,T,57,6.0NRT,308.6,12.6,D
-12.234,-40.916,332.1,1.1,1,10/20/2018,1300,T,65,6.0NRT,305.5,16.3,D
-12.357,-40.167,328.4,1,1,10/20/2018,1300,T,61,6.0NRT,303.3,9.1,D
-12.359,-40.158,327.9,1,1,10/20/2018,1300,T,44,6.0NRT,304.9,7.9,D
-12.065,-42.19,326,1.2,1.1,10/20/2018,1300,T,47,6.0NRT,298.2,17.6,D
-12.078,-42.237,327.4,1.2,1.1,10/20/2018,1300,T,66,6.0NRT,301.2,19.8,D
-12.302,-40.78,369.6,1,1,10/20/2018,1300,T,100,6.0NRT,308.5,99.9,D
-12.622,-40.854,331.9,1,1,10/20/2018,1300,T,73,6.0NRT,305.7,12.4,D
-12.623,-40.845,327.7,1,1,10/20/2018,1300,T,57,6.0NRT,304.9,7.2,D
-12.538,-42.243,332.7,1.2,1.1,10/20/2018,1300,T,76,6.0NRT,302.6,19.4,D
-12.575,-42.335,334.5,1.2,1.1,10/20/2018,1300,T,64,6.0NRT,305.6,20.3,D
-12.092,-45.496,339.4,2,1.4,10/20/2018,1300,T,80,6.0NRT,296,80.3,D
-12.096,-45.478,327.8,2,1.4,10/20/2018,1300,T,35,6.0NRT,298.1,34.2,D
-12.817,-41.26,332,1.1,1,10/20/2018,1300,T,40,6.0NRT,306.8,15.4,D
-12.875,-42.313,335.5,1.2,1.1,10/20/2018,1300,T,81,6.0NRT,305.3,19.2,D
-12.322,-45.846,328.6,2.1,1.4,10/20/2018,1300,T,72,6.0NRT,295,45.8,D
-12.322,-45.853,327,2.1,1.4,10/20/2018,1300,T,71,6.0NRT,295.1,37.6,D
-13.596,-39.825,337.3,1,1,10/20/2018,1300,T,84,6.0NRT,295.4,32.4,D
-13.939,-39.996,324.1,1,1,10/20/2018,1300,T,63,6.0NRT,298.4,13.9,D
-14.292,-41.442,330.8,1.1,1,10/20/2018,1300,T,62,6.0NRT,302.5,13.1,D
-13.933,-45.823,330.1,2,1.4,10/20/2018,1300,T,75,6.0NRT,301.6,25.7,D
-14.052,-45.667,329.4,1.9,1.3,10/20/2018,1300,T,77,6.0NRT,300.3,34,D
-24.201,-49.176,305.6,2.2,1.4,10/20/2018,1300,T,50,6.0NRT,287.7,18.8,D
-25.606,-42.824,310.8,1,1,10/20/2018,1300,T,44,6.0NRT,293,8.2,D
-2.399,-44.913,317.1,2.7,1.6,10/20/2018,1255,T,64,6.0NRT,295.6,26.8,D
-2.402,-44.919,316.5,2.7,1.6,10/20/2018,1255,T,61,6.0NRT,295.1,25.6,D
-3.543,-39.774,341.5,1.1,1.1,10/20/2018,1255,T,86,6.0NRT,314.2,26,D
-3.545,-39.764,339.4,1.1,1.1,10/20/2018,1255,T,84,6.0NRT,315,21.3,D
-3.105,-43.247,327.4,2,1.4,10/20/2018,1255,T,72,6.0NRT,298.7,39.9,D
-3.108,-43.255,324,2,1.4,10/20/2018,1255,T,70,6.0NRT,299.2,30.9,D
-3.111,-43.237,321.4,2,1.4,10/20/2018,1255,T,61,6.0NRT,298.2,24.2,D
-3.66,-41.763,324.8,1.5,1.2,10/20/2018,1255,T,62,6.0NRT,302.1,19.3,D
-4.104,-39.06,346.3,1,1,10/20/2018,1255,T,90,6.0NRT,315.1,34.1,D
-4.106,-39.05,343.3,1,1,10/20/2018,1255,T,87,6.0NRT,314.9,28.4,D
-3.766,-42.434,321.7,1.7,1.3,10/20/2018,1255,T,56,6.0NRT,299.6,19,D
-3.768,-42.419,349.2,1.6,1.3,10/20/2018,1255,T,94,6.0NRT,301.9,105.1,D
-3.894,-41.65,337,1.4,1.2,10/20/2018,1255,T,82,6.0NRT,310.7,32.1,D
-3.898,-41.658,335.5,1.4,1.2,10/20/2018,1255,T,81,6.0NRT,312,28.2,D
-4.383,-39.347,341.5,1.1,1,10/20/2018,1255,T,85,6.0NRT,316.1,24.7,D
-3.166,-47.477,313.5,4.2,1.9,10/20/2018,1255,T,35,6.0NRT,293.3,41.4,D
-3.708,-45.231,333.8,2.7,1.6,10/20/2018,1255,T,80,6.0NRT,293.6,112.8,D
-3.711,-45.239,340.2,2.7,1.6,10/20/2018,1255,T,84,6.0NRT,293.9,154.2,D
-3.983,-44.861,317.1,2.5,1.5,10/20/2018,1255,T,58,6.0NRT,294.4,24.7,D
-4.899,-40.076,331.8,1.1,1.1,10/20/2018,1255,T,69,6.0NRT,312.6,12.2,D
-4.859,-43.959,367.7,2.1,1.4,10/20/2018,1255,T,100,6.0NRT,302.8,277,D
-4.862,-43.941,338.6,2.1,1.4,10/20/2018,1255,T,87,6.0NRT,301.9,78.7,D
-4.935,-43.803,325.6,2,1.4,10/20/2018,1255,T,29,6.0NRT,304.7,34.4,D
-4.888,-45.784,324.2,2.9,1.6,10/20/2018,1255,T,74,6.0NRT,294.1,61.8,D
-4.892,-45.758,323.2,2.9,1.6,10/20/2018,1255,T,72,6.0NRT,293.1,55.6,D
-4.804,-46.788,317.7,3.5,1.8,10/20/2018,1255,T,54,6.0NRT,294.4,38.5,D
-5.289,-43.883,321.6,2,1.4,10/20/2018,1255,T,43,6.0NRT,302.1,23.1,D
-4.938,-46.889,317.6,3.5,1.8,10/20/2018,1255,T,57,6.0NRT,294.2,35.7,D
-5.579,-43.12,321.3,1.7,1.3,10/20/2018,1255,T,12,6.0NRT,302.9,13.8,D
-6.525,-37.572,343.5,1,1,10/20/2018,1255,T,86,6.0NRT,315.6,29.6,D
-6.811,-35.606,321.6,1.2,1.1,10/20/2018,1255,T,43,6.0NRT,307.3,11.1,D
-5.787,-43.979,324.2,2,1.4,10/20/2018,1255,T,45,6.0NRT,303.4,25.8,D
-6.832,-37.548,333.9,1,1,10/20/2018,1255,T,70,6.0NRT,316,13.9,D
-7.106,-35.627,337.7,1.2,1.1,10/20/2018,1255,T,84,6.0NRT,310.4,31.6,D
-7.523,-35.053,328.7,1.3,1.1,10/20/2018,1255,T,73,6.0NRT,303.9,25.7,D
-6.254,-44.173,324,2,1.4,10/20/2018,1255,T,43,6.0NRT,301.9,30.5,D
-6.255,-44.18,325.4,2,1.4,10/20/2018,1255,T,38,6.0NRT,302,30.8,D
-6.912,-41.561,332.7,1.3,1.1,10/20/2018,1255,T,71,6.0NRT,312.3,16.1,D
-7.512,-39,332.9,1,1,10/20/2018,1255,T,77,6.0NRT,314.1,12.6,D
-7.983,-36.062,335.7,1.2,1.1,10/20/2018,1255,T,74,6.0NRT,307,26.9,D
-7.05,-42.667,333.9,1.5,1.2,10/20/2018,1255,T,78,6.0NRT,308.1,24.3,D
-7.061,-42.668,332.3,1.5,1.2,10/20/2018,1255,T,75,6.0NRT,307.1,20.4,D
-7.054,-42.66,332.3,1.5,1.2,10/20/2018,1255,T,76,6.0NRT,308.8,21.8,D
