latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,incendio,fecha,temperatura,humedad,pr_atm,temp_min,temp_max
-18.418,-58.844,313.5,2.4,1.5,10/19/2018,305,T,41,6.0NRT,287.4,32.8,N,0,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
-18.422,-58.86600000000001,334.6,2.4,1.5,10/19/2018,305,T,100,6.0NRT,284.0,116.0,N,1,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
-18.408,-58.869,310.5,2.4,1.5,10/19/2018,305,T,47,6.0NRT,284.3,26.1,N,0,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
-18.41,-58.852,315.8,2.4,1.5,10/19/2018,305,T,71,6.0NRT,287.3,37.1,N,1,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
-18.414,-58.875,324.1,2.4,1.5,10/19/2018,305,T,100,6.0NRT,284.3,68.0,N,1,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
-18.398,-59.014,316.1,2.3,1.5,10/19/2018,305,T,92,6.0NRT,276.7,47.9,N,1,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
-18.402,-59.036,307.8,2.3,1.5,10/19/2018,305,T,72,6.0NRT,276.9,25.8,N,1,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
-19.067,-63.341,327.7,1.2,1.1,10/19/2018,305,T,100,6.0NRT,290.9,30.6,N,1,2018-10-19,299.246,70,924.96,299.246,299.246
-19.069000000000006,-63.352,323.8,1.2,1.1,10/19/2018,305,T,100,6.0NRT,290.5,25.2,N,1,2018-10-19,299.246,70,924.96,299.246,299.246
-19.065,-63.347,335.1,1.2,1.1,10/19/2018,305,T,100,6.0NRT,291.4,44.4,N,1,2018-10-19,299.246,70,924.96,299.246,299.246
-18.834,-62.976000000000006,300.3,1.2,1.1,10/19/2018,305,T,24,6.0NRT,281.5,4.4,N,0,2018-10-19,301.871,79,980.9,301.871,301.871
-18.847,-63.11600000000001,320.5,1.2,1.1,10/19/2018,305,T,100,6.0NRT,289.3,21.8,N,1,2018-10-19,301.871,79,980.9,301.871,301.871
